laeId,laeNm,pkplcId,pkplcNm,pkplcDivNm,pkplcTypeNm,latCrdn,lonCrdn,roadNmZip,roadNmAddr,lotnoAddr,pklotCnt,sbcmpctPklotCnt,pwdbsPrvusePklotCnt,femalePrfncPklotCnt,olmanPrfncPklotCnt,evPklotCnt,lndlvDivNm,wkdayOprtStartTime,wkdayOprtEndTime,satOprtStartTime,satOprtEndTime,hldyOprtStartTime,hldyOprtEndTime,parkingBscTime,parkingBscFare,addUnitTime,addUnitFare,ddPktckFareAplcnTime,ddPktckFare,mmCmmtktFare
31020,성남시,00013,성남동제2공영주차장,공영,노외,37.4324657,127.1430084,13355,,경기도 성남시 중원구 성남동  ,159,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31200,파주시,00032,문산자유시장,공영,노외,37.8576972,126.78434981,10822,"경기 파주시 문산로 45 (문산읍,문산리)","경기 파주시 문산로 45 (문산읍,문산리)",120,,0,,,0,3급지,09:00,22:00,00:00,00:00,00:00,00:00,90,400,10,150,,7000,70000
31220,안성시,00007,원곡면 공영주차장,공영,노외,37.04008175,127.13022837,17556,경기 안성시 원곡면 외가천리 210-1,경기도 안성시 원곡면,86,0,3,3,0,4,3급지,12:00,23:59,12:00,23:59,12:00,23:59,60,200,30,1000,,6000,
31010,수원시,00043,매봉 공영,,,37.27016575,127.05517029,16527,,경기 수원시 영통구 동탄원천로1109번길 61  (매탄동),200,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,300,10,300,,7000,
31110,과천시,00047,공영노외주차장,공영,노외,37.4289341,127.0050933,13827,,경기도 과천시 별양동 41-1,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31050,부천시,00117,오정동 제2호(화물),공영,노외,37.52450548,126.78322411,14443,경기 부천시 오정구 부천로 453,경기 부천시 오정구 부천로 453,19,,4,,,,3급지,06:00,19:00,00:00,00:00,00:00,00:00,,,,,,,
31240,화성시,00002,센트럴파크,공영,노외,37.2072771,127.0631866,18436,경기 화성시 동탄구 동탄공원로1길 (반송동),경기 화성시 동탄구 동탄공원로1길 (반송동),175,,10,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,59,,10,,,10000,
31240,화성시,00016,향남2 상신리,공영,노외,37.105148,126.9000753,,경기 화성시 만세구 상신하길로144번길 상신리 1294-3,경기 화성시 만세구 상신하길로144번길 상신리 1294-3,56,,3,,,,1급지,10:00,19:00,10:00,19:00,10:00,19:00,90,,10,400,,,100000
31010,수원시,00019,광교중앙마을,,,37.2777,127.0503,16500,,경기 수원시 영통구 광교중앙로25번길 17  (원천동),46,,,,,,기타,00:00,23:59,00:00,00:00,00:00,00:00,70,300,10,300,,7000,
31130,남양주시,00075,(센터)평내,공영,노상,37.64544883,127.243419,12224,"경기 남양주시 평내로 (평내동,평내마을중흥에스클래스)","경기 남양주시 평내로 (평내동,평내마을중흥에스클래스)",101,,4,,,7,1급지,05:30,22:30,05:30,20:30,08:30,17:30,60,,10,200,,7000,30000
31050,부천시,00112,송내IC북측대형,공영,노외,37.488475,126.745913,14593,경기 부천시 부일로,경기 부천시 부일로,51,,0,,,,2급지,00:00,23:59,00:00,23:59,00:00,23:59,,,10,,,,70000
31010,수원시,00046,곡반정동 제7공영,,,37.2443,127.035,16409,,경기 수원시 권선구 곡반정로 188  (곡반정동),92,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,300,10,300,,7000,
31130,남양주시,00047,진접노상 제7공영,공영,노상,37.7118,127.1869,,경기 남양주시 진접읍 금곡리 1127-3,경기 남양주시 진접읍 금곡리 1127-3,22,,0,,,0,1급지,08:00,20:00,08:00,20:00,08:00,20:00,30,600,10,300,,7000,70000
31240,화성시,00044,병점역(환승),공영,노외,37.20425584,127.03492616,18412,경기 화성시 병점구 떡전골로 59 (병점동),경기 화성시 병점구 떡전골로 59 (병점동),133,,8,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,10000,90000
31050,부천시,00061,심곡 시민의 강 제1공영주차장,공영,노외,37.49036858,126.7853655,14573,경기 부천시 부흥로 399,경기 부천시 부흥로 399,125,,3,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,50000
31110,과천시,00091,공영노외주차장,공영,노외,37.4241045,127.0091374,13827,,경기도 과천시 문원동 150-8,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31110,과천시,00089,공영노외주차장,공영,노외,37.4244143,127.0106062,,,경기도 과천시 중앙동 9-11,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31110,과천시,00016,공영주차장,공영,노외,37.4255547,126.9955299,,,경기도 과천시 문원동115-59,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31030,의정부시,00154,추동근린공원,공영,노외,37.741895,127.067478,11747,,의정부시 신곡동 128-3,102,0,6,0,0,2,2급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,56000
31020,성남시,00078,논골공영주차장,공영,노외,37.4613755,127.1562491,13131,,경기도 성남시 수정구 수정로  460-5,124,0,4,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,,,
31110,과천시,00057,공영노외주차장,공영,노외,37.4392202,126.9956202,13830,경기도 과천시 부림2길 13-9,경기도 과천시 부림동 27-2,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31020,성남시,00057,태평공영주차장,공영,노외,37.4451243,127.1332246,13301,,성남시 수정구 태평동 3752-4,121,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31110,과천시,00111,우면산간도로잔여지,공영,노상,37.4471634,126.9927764,13812,경기도 과천시 용마2로 2,경기도 과천시 과천동 513-94번지,0,0,0,0,0,0,4급지,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31010,수원시,00034,백설 공영,,,37.29584422,126.99224468,16333,,경기 수원시 장안구 정자천로133번길 26  (정자동),56,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,300,10,300,,7000,
31020,성남시,00105,서일로마을 공영주차장,공영,노외,37.4678193,127.1386342,,,성남시 수정구 창곡동 542,122,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31070,평택시,00016,매봉,공영,노외,36.99628733,127.10256705,17887,"경기 평택시 평택4로 98 (비전동,매봉 공영주차장)","경기 평택시 평택4로 98 (비전동,매봉 공영주차장)",67,,,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,800,10,300,,10000,80000
31130,남양주시,00014,(센터)오남,공영,노상,37.68486937,127.20984314,12049,"경기 남양주시 진건오남로577번길 11 (오남읍,오남리)","경기 남양주시 진건오남로577번길 11 (오남읍,오남리)",143,,5,,,2,1급지,05:30,22:30,05:30,20:30,08:30,17:30,60,,10,200,,7000,30000
31050,부천시,00095,구버스터미널일원,공영,노상,37.50141181,126.77193509,14548,경기 부천시 중동로248번길,경기 부천시 중동로248번길,110,,0,,,,1급지,09:00,18:00,00:00,00:00,00:00,00:00,,900,10,400,,9500,
31150,시흥시,00001,배곧9공영주차장,공영,기타,37.3677204,126.727208,,배곧동 226-1,,60,,,,,,1급지,10:00,22:00,10:00,22:00,10:00,22:00,30,800,10,400,,,
31010,수원시,00087,율전 제3,,,37.29899347,126.9722,16360,,경기 수원시 장안구 서부로 2133  ,44,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,300,10,300,,7000,
31040,안양시,00064,평촌지하,공영,노외,37.39229257,126.95803813,,경기 안양시 동안구 시민대로 238 평촌지하,경기 안양시 동안구 시민대로 238 평촌지하,793,,2,,,0,3급지,10:00,18:00,00:00,00:00,00:00,00:00,30,200,10,100,,16700,45000
31110,과천시,00066,공영노외주차장,공영,노외,37.4378651,126.9976949,,,경기도 과천시 문원동 115-186,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31110,과천시,00115,그레이스호텔앞 주차장,공영,노외,37.4277555,126.9920461,,경기도 과천시 별양상가로 2,경기도 과천시 별양동 1-15번지,0,0,0,0,0,0,2급지,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31110,과천시,00110,공영노외주차장,공영,노외,37.4389283,126.9974282,,,경기도 과천시 부림동 20-3,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31220,안성시,00006,석정동 공영주차장,공영,노외,37.00836963,127.26757206,17580,경기 안성시 중앙로367번길 7,경기도 안성시 석정동,47,0,2,0,0,3,2급지,12:00,23:59,12:00,23:59,12:00,23:59,60,500,30,2000,,10000,
31240,화성시,00029,영천동772(노상),공영,노상,37.20385194,127.12565968,18474,경기 화성시 동탄구 동탄치동천로2길 3-29 (영천동 772),경기 화성시 동탄구 동탄치동천로2길 3-29 (영천동 772),38,,0,,,,1급지,10:00,19:00,10:00,19:00,10:00,19:00,90,,10,400,,,
31050,부천시,00062,장미공원공한지,공영,노외,37.5172347,126.79267535,14482,경기 부천시 성곡로63번길 104,경기 부천시 성곡로63번길 104,65,,2,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,50000
31240,화성시,00041,비봉(비봉고앞),공영,노외,37.2375257,126.8742024,,경기도 화성시 비봉면구포리1012,경기도 화성시 비봉면구포리1012,68,,3,,,,1급지,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,
31240,화성시,00080,동학산 공원,공영,노외,37.21950326,127.07851093,18450,경기 화성시 동탄구 삼성전자로 17 (석우동),경기 화성시 동탄구 삼성전자로 17 (석우동),85,,4,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,59,,10,,,,
31240,화성시,00023,석우동제26통제3,공영,노상,37.225738,127.0743223,,경기도 화성시 석우동68,경기도 화성시 석우동68,19,,0,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,
31050,부천시,00071,부흥,공영,노외,37.49381988,126.77973668,14629,경기 부천시 부흥로336번길,경기 부천시 부흥로336번길,63,,2,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,50000
31020,성남시,00037,판교역환승주차장,공영,노외,37.3947869,127.1124689,13529,,경기도 성남시 분당구 분당내곡로  121,255,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31040,안양시,00011,평촌역노상,공영,기타,37.39280772,126.96133885,,경기 안양시 동안구 관평로176번길 186 (관양동),경기 안양시 동안구 관평로176번길 186 (관양동),71,,0,,,0,1급지,10:00,20:00,00:00,00:00,00:00,00:00,30,600,10,300,,25000,
31050,부천시,00097,롯데백화점일원,공영,노상,37.5010462,126.77509144,14548,경기 부천시 중동로248번길,경기 부천시 중동로248번길,59,,0,,,,1급지,09:00,18:00,00:00,00:00,00:00,00:00,,900,10,400,,9500,
31020,성남시,00067,율동공원B부설주차장,공영,노외,37.3727739,127.1472082,13580,,경기도 성남시 분당구 서현로  459,545,0,28,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,300,10,100,,6000,
31110,과천시,00086,죽바위1-2주차장,공영,노외,37.458151,127.0342923,,,경기도 과천시 주암동 24-4,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31020,성남시,00082,신흥3동공영주차장,공영,노외,37.4427748,127.1509748,13354,,경기도 성남시 수정구 공원로333번길 3,71,0,2,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,,,
31240,화성시,00037,목동2,공영,노외,37.1831782,127.1238864,18484,경기 화성시 동탄구 동탄순환대로18길 8 (목동 488-1),경기 화성시 동탄구 동탄순환대로18길 8 (목동 488-1),63,,2,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,100000
31170,의왕시,00021,내손제2공영주차장,공영,노외,37.3859734,126.9734132,16034,경기도 의왕시 내손동 844-5,,63,0,2,0,0,1,기타,00:00,00:00,00:00,00:00,00:00,00:00,30,600,10,200,,6000,
31110,과천시,00018,사기막골2주차장,공영,노외,37.4191997,127.0011432,,,경기도 과천시 문원동 1023-83,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31040,안양시,00096,안양6동5노외(일반),공영,노외,37.38961953,126.92609715,14089,경기 안양시 만안구 안양로 175 (안양세무서 방면),경기 안양시 만안구 안양로 175 (안양세무서 방면),173,,0,,,0,3급지,09:00,20:00,00:00,00:00,00:00,00:00,30,200,10,100,,23900,45000
31170,의왕시,00041,부곡체육공원,공영,노외,37.31419,126.9596,16104,경기도 의왕시 부곡공원길 6,,81,0,2,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,30,,10,,,,
31020,성남시,00016,성남동대형공영주차장,공영,노외,37.4282455,127.119301,13378,,경기도 성남시 중원구 성남동 4596,100,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,200,10,100,,3000,
31020,성남시,00023,수진제3공영주차장,공영,노외,37.4381453,127.1333074,13330,,경기도 성남시 수정구 제일로 128,221,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31040,안양시,00058,충훈동지하,공영,노외,37.40915003,126.89974583,13972,"경기 안양시 만안구 충훈로90번길 36 (석수동,석수3동 주민센터)","경기 안양시 만안구 충훈로90번길 36 (석수동,석수3동 주민센터)",94,,2,,,2,3급지,09:00,18:00,00:00,00:00,00:00,00:00,30,200,10,100,,19100,45000
31010,수원시,00073,서둔동 행정복지센터,,,37.27440007,126.98129363,16608,,경기 수원시 권선구 수인로155   ,100,,,,,,기타,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,100,
31070,평택시,00004,부락산,공영,노외,37.07105644,127.06524333,17730,"경기 평택시 경기대로 1414 (서정동,부락산 공영주차장)","경기 평택시 경기대로 1414 (서정동,부락산 공영주차장)",71,,,,,,2급지,00:00,23:59,00:00,23:59,00:00,23:59,30,800,10,300,,10000,80000
31040,안양시,00076,인덕원동복개노상123,공영,노상,37.40266371,126.97252635,,"경기 안양시 동안구 벌말로 176 (관양동) 앞 인덕원동복개1,2,3","경기 안양시 동안구 벌말로 176 (관양동) 앞 인덕원동복개1,2,3",139,,0,,,0,2급지,09:00,18:00,00:00,00:00,00:00,00:00,30,400,10,200,,25000,70000
31240,화성시,00143,동탄2 주63,공영,노외,,,,,,0,,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,90,,10,400,,,90000
31100,고양시,00025,서정마을 제1공영주차장,공영,기타,37.61881993,126.8451835,10486,경기 고양시 덕양구 행신동 1080-5,,29,,,,,,기타,08:00,22:00,00:00,00:00,00:00,00:00,30,600,5,120,,,
31010,수원시,00089,신동 제3,,,37.245525,127.0418,,,경기 수원시 영통구 권선로882번길 115 1 (신동),57,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,300,10,300,,7000,
31050,부천시,00008,구소사구청,공영,노외,37.48161632,126.77289948,14735,경기 부천시 경인로160번길 52,경기 부천시 경인로160번길 52,65,,0,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,50000
31070,평택시,00020,고1부지임시,공영,노외,37.0437802,127.0502857,13912,경기 평택시 고덕동 2114 (고덕동),경기 평택시 고덕동 2114 (고덕동),554,,,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,800,10,300,,10000,80000
31040,안양시,00032,인덕원2노상,공영,기타,37.40150805,126.97668877,13951,경기 안양시 동안구 흥안대로 529 (관양동),경기 안양시 동안구 흥안대로 529 (관양동),58,,0,,,0,1급지,09:00,22:00,09:00,22:00,09:00,22:00,30,600,10,300,,25000,
31110,과천시,00021,공영노외주차장,공영,노외,37.4370722,126.9965604,,,경기도 과천시 문원동 115-290,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31110,과천시,00032,공영노외주차장,공영,노외,37.4313556,126.9879602,13830,경기도 과천시 부림로 17,경기도 과천시 부림동 36-6,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31240,화성시,00024,석우동IT단지,공영,노상,37.2225427,127.0691607,,경기도 화성시 석우동79,경기도 화성시 석우동79,212,,9,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,
31040,안양시,00020,공업부지노외,공영,노외,37.39779841,126.97351089,,경기 안양시 동안구 시민대로383번길 34 (관양동) 킹콩샤워 옆 공업부지노외,경기 안양시 동안구 시민대로383번길 34 (관양동) 킹콩샤워 옆 공업부지노외,49,,1,,,1,2급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,25000,70000
31110,과천시,00045,공영노외주차장,공영,노외,37.431691,126.9902379,,,경기도 과천시 부림동 24-8,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31010,수원시,00005,만석 1주차장,,,37.301889,126.998527,16302,,경기 수원시 장안구 송정로   (송죽동),76,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,100,10,100,,4000,
31070,평택시,00064,고덕국제화지구 제1,공영,노외,37.03988379,127.04959357,18014,"경기 평택시 고덕여염9길 7 (고덕동,고덕국제화계획지구 제1공영주차장)","경기 평택시 고덕여염9길 7 (고덕동,고덕국제화계획지구 제1공영주차장)",209,,,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,800,10,300,,10000,80000
31170,의왕시,00016,백운커뮤니티센터 주차타워,공영,노외,37.37017692,127.0082149,16016,경기도 의왕시 학의동 1135,,56,0,2,0,0,2,기타,08:00,20:00,08:00,00:00,08:00,20:00,30,600,10,200,,6000,
31020,성남시,00045,정자동공영주차장,공영,노외,37.3714453,127.1120394,13610,,경기도 성남시 분당구 황새울로116번길  19-8 정자동경로당,91,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31020,성남시,00074,복정제4공영주차장,공영,노외,37.4546758,127.1290951,13119,,경기도 성남시 수정구 복정로20번길 16,196,0,4,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,,,
31130,남양주시,00062,(부설)금곡양정행정복지센터,공영,노상,37.63311548,127.20194279,12235,"경기 남양주시 경춘로 899 (금곡동,금곡양정행정복지센터,남양주금곡홍유마을)","경기 남양주시 경춘로 899 (금곡동,금곡양정행정복지센터,남양주금곡홍유마을)",106,,5,,,5,1급지,08:00,20:00,00:00,00:00,00:00,00:00,60,,10,200,,5000,30000
31050,부천시,00115,소사역환승,공영,노외,37.48166161,126.79599764,14693,경기 부천시 소사구 경인옛로 37,경기 부천시 소사구 경인옛로 37,201,,5,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,50000
31040,안양시,00077,관악노상2-3,공영,노상,37.40448465,126.96261807,13938,경기 안양시 동안구 관악대로 359 (관양동) 영광인쇄앞~동안효내과,경기 안양시 동안구 관악대로 359 (관양동) 영광인쇄앞~동안효내과,11,,0,,,0,1급지,09:00,19:00,00:00,00:00,00:00,00:00,30,600,10,300,,25000,90000
31030,의정부시,00144,중금오,공영,노외,37.753613,127.067305,,,의정부시 금오동 218-2번지,17,6,1,0,0,0,2급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,56000
31050,부천시,00013,비둘기공원,공영,노외,37.488259,126.77502321,14617,경기 부천시 신흥로45번길 36,경기 부천시 신흥로45번길 36,92,,2,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,50000
31050,부천시,00016,삼정동 제1호,공영,노외,37.52207766,126.7703097,14451,경기 부천시 신흥로437번길,경기 부천시 신흥로437번길,78,,2,,,,3급지,07:00,16:00,00:00,00:00,00:00,00:00,,,,,,,50000
31050,부천시,00068,강남시장,공영,노외,37.50751949,126.77916825,14532,경기 부천시 정주로14번길 27,경기 부천시 정주로14번길 27,140,,5,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,50000
31130,남양주시,00038,별내동노상 제9공영,공영,노상,37.6499,127.1114,,경기 남양주시 별내동 1098 (화접지하차도 상부),경기 남양주시 별내동 1098 (화접지하차도 상부),40,,0,,,0,1급지,08:00,20:00,08:00,20:00,08:00,20:00,30,600,10,300,,7000,70000
31240,화성시,00119,동탄2 주64 공영주차장,공영,노외,37.15946603,127.10064052,18499,경기 화성시 동탄장지천3길 13 (장지동 932-5),경기 화성시 동탄장지천3길 13 (장지동 932-5),38,,0,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,
31130,남양주시,00024,호평 제2공영,공영,노상,37.65593825,127.23962862,12142,경기 남양주시 늘을1로 41 (호평동),경기 남양주시 늘을1로 41 (호평동),50,,5,,,7,1급지,08:00,20:00,08:00,20:00,08:00,20:00,30,600,10,300,,7000,70000
31010,수원시,00075,우만2동,,,37.27705301,127.04343038,16497,,경기 수원시 팔달구 아주로27번길 5  (우만동),173,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,300,10,300,,7000,
31010,수원시,00010,교동 공영,,,37.27321263,127.01535141,16463,,경기 수원시 팔달구 향교로 140  (교동),243,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,300,10,300,,7000,
31240,화성시,00025,동탄산단,공영,노외,37.1733185,127.08989819,18487,경기 화성시 동탄구 동탄산단8길 15-12 (방교동 828),경기 화성시 동탄구 동탄산단8길 15-12 (방교동 828),98,,5,,,,1급지,10:00,21:30,10:00,21:30,10:00,21:30,90,,10,400,,,60000
31240,화성시,00145,영천동773 노상,공영,노상,,,,,,0,,0,,,,1급지,10:30,19:00,00:00,00:00,00:00,00:00,90,,10,400,,,
