prk_center_id,name,cells,la,lo,klass,confidence,b_sig,p_sig,std_match
30089-29391-00012-00-1,대영산업,4,37.4197043198,126.9077406797,부설,0.9,True,False,False
30089-29391-00013-00-1,,9,37.4190808123,126.9077369258,부설,0.9,False,False,False
30089-29391-00014-00-1,,3,37.4188862842,126.9078546507,부설,0.9,False,False,False
30089-29391-00015-00-1,,5,37.4188540024,126.9080535129,부설,0.9,False,False,False
30089-29391-00025-00-1,영지빌딩,5,37.4172206453,126.9071427526,부설,0.9,True,False,False
30089-29391-00026-00-1,,6,37.4171053221,126.9071519322,부설,0.9,False,False,False
30089-29391-00027-00-1,써니빌Ⅱ,7,37.4177583687,126.908059371,부설,0.9,True,False,False
30089-29391-00028-00-1,,2,37.4173184327,126.9077526436,부설,0.9,False,False,False
30089-29391-00029-00-1,,4,37.417588738,126.9077523121,부설,0.9,False,False,False
30106-29391-00001-00-1,제이앤제이,8,37.394015734,126.9193768777,애매,0.3,False,False,False
30128-29391-00027-00-1,다스하임,8,,,애매,0.3,False,False,False
30130-29391-00067-00-1,,4,,,부설,0.9,False,False,False
30137-29391-00001-00-1,,7,37.3996309185,126.9194024856,부설,0.9,False,False,False
30137-29391-00004-00-1,다가구주택,19,37.3969496555,126.9145220659,부설,0.9,True,False,False
30137-29391-00005-00-1,안양동 784-24 노유자시설,3,37.3979015339,126.91507663,애매,0.3,False,False,False
30137-29391-00006-00-1,,15,37.3971914353,126.9149464267,애매,0.3,False,False,False
30137-29391-00007-00-1,,1,37.3970184263,126.9149285527,부설,0.9,False,False,False
30137-29391-00008-00-1,안양 미래엠피아,180,37.4042373572,126.9200210111,애매,0.3,False,False,False
30152-29391-00011-00-1,그랜드지오,6,,,애매,0.3,False,False,False
31003-29391-00049-00-1,(주)유도 Creation Tower R&D센터,124,37.4013977335,126.9655077342,부설,0.9,True,False,False
31009-29391-00127-00-1,디에스세미콘,64,37.400010485,126.9666377619,애매,0.3,False,False,False
31010-29391-00018-00-1,호계동 효성아파트,395,37.3854285849,126.9474708641,부설,0.9,True,False,False
31027-29391-00123-00-1,,5,37.39983043,126.9671709135,부설,0.9,False,False,False
31029-29391-00081-00-1,썬팰리스,24,37.4067089262,126.9089086989,부설,0.9,True,False,False
31056-29391-00110-00-1,코리아타운연립 A동,16,37.4122867547,126.9119698732,부설,0.9,True,False,False
31065-29391-00175-00-1,평촌 이편한세상,486,37.3956808568,126.9770746622,애매,0.3,False,False,False
31070-29391-00140-00-1,영진캐슬,11,37.4112102009,126.9134124512,부설,0.9,True,False,False
31071-29399-00009-00-1,,0,37.3992826951,126.9674828616,부설,0.9,False,False,False
31075-29391-00020-00-1,베아누체,24,37.38257863,126.9495007702,애매,0.3,False,False,False
31123-29391-00149-00-1,,5,,,부설,0.9,False,False,False
31150-29391-00071-00-1,안양남초등학교,15,37.3797129142,126.9691171987,부설,0.9,True,False,False
31156-29391-00004-00-1,제나시티,22,37.3874749922,126.9319270762,애매,0.3,False,False,False
31156-29391-00258-00-1,미소빌딩,6,,,부설,0.9,True,False,False
31197-29391-00180-00-1,,1,37.4070656028,126.9611452746,부설,0.9,False,False,False
31198-29391-00086-00-1,송가호계타워,16,37.3678506484,126.9543649544,부설,0.9,True,False,False
31201-29391-00024-00-1,성결대학교(신유관),12,,,부설,0.9,True,False,False
31204-29391-00166-00-1,,6,37.4098236632,126.885026478,부설,0.9,False,False,False
31210-29391-00037-00-1,,1,37.396833811,126.9243474903,부설,0.9,False,False,False
31214-29391-00178-00-1,BMW 삼천리모터스 안양지점,43,,,애매,0.3,False,False,False
31243-29391-00080-00-1,,5,,,부설,0.9,False,False,False
31245-29391-00138-00-1,,8,,,부설,0.9,False,False,False
31260-29391-00019-00-1,수리산흥화브라운빌,228,37.3848586452,126.9059631778,부설,0.9,True,False,False
31261-29391-00054-00-1,주공뜨란채,1115,37.4003631814,126.9258799224,애매,0.3,False,False,False
31261-29391-00092-00-1,미영팰리스,36,,,부설,0.9,True,False,False
31401-29391-00151-00-1,이레하우스,8,37.4130537529,126.9110743424,부설,0.9,True,False,False
31407-29391-00165-00-1,그라시아,10,,,애매,0.3,False,False,False
31407-29391-00243-00-1,세강파크빌4차,8,,,부설,0.9,True,False,False
31409-29391-00227-00-1,,8,37.3825657626,126.9376403959,부설,0.9,False,False,False
31411-29392-00166-00-1,렉스타운,86,,,부설,0.9,True,False,False
31413-29391-00143-00-1,,2,,,부설,0.9,False,False,False
31413-29391-00159-00-1,우석팰리스5차,14,,,부설,0.9,True,False,False
31419-29391-00042-00-1,우성빌라,10,37.4016420232,126.9143134414,부설,0.9,True,False,False
31419-29391-00077-00-1,비산동 1017-1 단독주택,2,,,부설,0.9,True,False,False
31420-29391-00060-00-1,대한예수교장로회금천교회,9,37.4364040877,126.9014422477,부설,0.9,True,False,False
31436-29391-00060-00-1,"아카데미테마타운1동,2동,3동",10,37.4015081244,126.8998570942,부설,0.9,True,False,False
31436-29391-00083-00-1,프라임벨루체,22,,,애매,0.3,False,False,False
31480-29391-00068-00-1,,8,,,부설,0.9,False,False,False
