parking_id,name,horizon,access_group,n,n_lots,n_days,persistence_mae,ml_mae,persistence_rmse,ml_rmse,gain_pp,gain_pct,status
81,"비호교1,2노외",60,accessible,1183,1,7,7.032161977216922,5.520567437524587,12.147625372717311,9.160818505128631,1.511594539692335,21.495445420478923,better
81,"비호교1,2노외",120,accessible,950,1,7,11.06766917293233,7.303451771300865,18.25513054307002,11.211044404506172,3.7642174016314653,34.01093168593648,better
82,명학동노외,15,accessible,1427,1,7,0.8921754228158436,0.8773017406491712,1.3774970971861007,1.3489663536568393,0.014873682166672397,1.6671252969207284,better
82,명학동노외,30,accessible,1340,1,7,1.4685898863889508,1.2788877650296617,2.0821200926194527,1.8785690619269007,0.1897021213592891,12.917297273899868,better
82,명학동노외,60,accessible,1183,1,7,2.4400398682832667,1.8973550556749847,3.196485360040274,2.6012382095485203,0.5426848126082819,22.240817441646865,better
82,명학동노외,120,accessible,950,1,7,3.923016496465043,2.8181593436604744,4.962841606707072,3.664805268767982,1.1048571528045685,28.16345926151814,better
106,시청앞노상,15,accessible,1427,1,7,0.7502370254338595,0.7502370254338595,2.633432000384502,2.633432000384502,0.0,0.0,tie
106,시청앞노상,30,accessible,1340,1,7,1.1347673397717295,1.1390142991829868,3.583323975187023,3.5714636093946863,-0.004246959411257301,-0.37425816397849637,worse
106,시청앞노상,60,accessible,1183,1,7,1.9690716523295706,1.9347568085068725,5.424474808637943,5.370515920535867,0.034314843822698116,1.7426914750461664,better
106,시청앞노상,120,accessible,950,1,7,3.9102167182662537,3.565773043774851,9.058280712296193,8.145809704140522,0.3444436744914028,8.808812894752423,better
108,석수역좌우측노상,15,accessible,1427,1,7,1.0741227114531868,1.0567877299896113,4.574887643550373,4.5275785068514,0.017334981463575483,1.6138734689002978,better
108,석수역좌우측노상,30,accessible,1340,1,7,2.019942305280321,1.95443948625156,7.384524811260277,7.179578929480112,0.06550281902876098,3.242806433507056,better
108,석수역좌우측노상,60,accessible,1183,1,7,4.05534995063114,3.5674950285053426,11.768840368692983,10.327042889480992,0.48785492212579706,12.02990933124949,better
108,석수역좌우측노상,120,accessible,950,1,7,8.136222910216716,3.3116850183835425,18.558545886876843,8.847928536963538,4.824537891833174,59.29702203432708,better
112,원스퀘어임시,15,accessible,1412,1,7,3.2785646836638342,2.9371170815499332,5.037598640518365,4.510637828512966,0.341447602113901,10.414545237287474,better
112,원스퀘어임시,30,accessible,1325,1,7,5.422893081761007,4.120879208308619,8.047073246881183,6.197573914498548,1.3020138734523883,24.009580381208213,better
112,원스퀘어임시,60,accessible,1168,1,7,9.47488584474886,5.577072661784292,13.49254261584847,8.396493565966297,3.897813182964568,41.1383656418911,better
112,원스퀘어임시,120,accessible,935,1,7,16.792869875222816,7.42765828096458,23.036636712333742,11.660958525085986,9.365211594258238,55.76897614192925,better
121,호현마을1노외,15,accessible,1427,1,7,1.0073580939032936,1.017723940779444,2.0034201769463977,1.9774452419185362,-0.010365846876150497,-1.0290131125055137,worse
121,호현마을1노외,30,accessible,1340,1,7,1.8563432835820894,1.7693299336974062,3.2864098555727908,2.9433577682271226,0.08701334988468323,4.6873523153960015,better
121,호현마을1노외,60,accessible,1183,1,7,3.331043956043956,2.9288495881484127,5.347062314108112,4.467780191328253,0.4021943678955435,12.074123704245594,better
121,호현마을1노외,120,accessible,950,1,7,6.300986842105263,4.56875706953,9.104231276618465,6.386646540313542,1.7322297725752627,27.491404378119547,better
161,관악노상1-2,15,accessible,412,1,5,7.595659623072529,7.58437697562452,12.02594031671645,11.966919476471327,0.011282647448009442,0.14854071940950778,better
161,관악노상1-2,30,accessible,388,1,5,10.430563978168587,10.25480400625522,15.739877083485043,14.845503891653673,0.1757599719133669,1.685047637704314,better
161,관악노상1-2,60,accessible,345,1,5,13.384484228474,11.445260258285236,19.057055268291617,16.13804115808075,1.9392239701887632,14.488596923767,better
161,관악노상1-2,120,accessible,273,1,5,17.733247145011852,14.085757117627326,23.67708453823295,18.206503103091457,3.647490027384526,20.56865275466778,better
162,관악노상1-3,15,accessible,412,1,5,8.596278317152104,8.595389660735428,12.102637743285534,12.077992322884217,0.0008886564166754596,0.010337687821278758,better
162,관악노상1-3,30,accessible,385,1,5,11.320346320346323,11.417172535834347,16.05478535378573,15.993447999161688,-0.09682621548802395,-0.8553290928387582,worse
162,관악노상1-3,60,accessible,342,1,5,12.865497076023392,12.767452883375142,18.12570717403336,17.54275386910824,0.09804419264824915,0.7620707701295729,better
162,관악노상1-3,120,accessible,270,1,5,17.37654320987654,15.696473094144084,24.09365300709582,21.243900902976296,1.6800701157324571,9.668609547021601,better
163,관악노상1-4,15,accessible,415,1,5,4.8460508701472556,4.846089301754209,9.923101624870325,9.923135641415062,-3.843160695371495e-05,-0.0007930500108957201,worse
163,관악노상1-4,30,accessible,388,1,5,7.531500572737686,7.446836286066478,14.124575297639177,13.867337650638056,0.08466428667120773,1.1241356998321574,better
163,관악노상1-4,60,accessible,345,1,5,10.273752012882447,8.799106503239333,19.300710996779706,15.818021941751338,1.4746455096431141,14.353524474739402,better
163,관악노상1-4,120,accessible,273,1,5,14.61131461131461,10.659535120060907,25.686433812717254,17.964423370163324,3.9517794912537028,27.046022869109606,better
164,관악노상1-5,15,accessible,413,1,5,4.524021919204792,4.541732154823005,6.3172760664960625,6.251630937156564,-0.017710235618213055,-0.3914710391439939,worse
164,관악노상1-5,30,accessible,388,1,5,6.375474769397721,5.764565544479949,8.633378582426122,7.649517968932206,0.6109092249177719,9.582176183178328,better
164,관악노상1-5,60,accessible,345,1,5,8.482074752097635,6.969991400897192,11.840198168329012,9.024096945974035,1.5120833512004426,17.826810012803783,better
164,관악노상1-5,120,accessible,273,1,5,9.543088490456912,7.870364277923875,14.517215501934293,10.16408191796222,1.6727242125330362,17.528122202846177,better
165,관악노상2-1,15,accessible,415,1,5,8.963855421686747,8.963873798350567,16.947829231575664,16.947840810865763,-1.8376663820873773e-05,-0.00020500848079738215,worse
165,관악노상2-1,30,accessible,388,1,5,13.195876288659793,13.13885093135644,22.83964720690936,22.57229314461,0.057025357303352564,0.43214528581446865,better
165,관악노상2-1,60,accessible,345,1,5,21.10144927536232,19.999391463508573,32.159025149259804,29.750843878620774,1.1020578118537472,5.222664080900312,better
